starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 16:03:43 2018	1516464223	377	132	509	132
Sat Jan 20 16:03:42 2018	1516464222	421	127	548	125
Sat Jan 20 16:03:32 2018	1516464212	420	137	558	136
Sat Jan 20 16:03:44 2018	1516464224	415	153	567	152
Sat Jan 20 16:03:42 2018	1516464222	421	147	568	147
Sat Jan 20 16:03:42 2018	1516464222	430	139	569	138
Sat Jan 20 16:03:42 2018	1516464222	430	142	572	139
Sat Jan 20 16:03:39 2018	1516464219	419	155	574	153
Sat Jan 20 16:03:35 2018	1516464215	435	140	575	140
Sat Jan 20 16:03:42 2018	1516464222	431	152	583	150
Sat Jan 20 16:03:42 2018	1516464222	432	153	585	153
Sat Jan 20 16:03:36 2018	1516464216	438	148	586	148
Sat Jan 20 16:03:36 2018	1516464216	438	154	592	153
Sat Jan 20 16:03:36 2018	1516464216	438	155	593	154
Sat Jan 20 16:03:36 2018	1516464216	438	156	594	153
Sat Jan 20 16:03:36 2018	1516464216	439	156	595	156
Sat Jan 20 16:03:36 2018	1516464216	438	157	595	154
Sat Jan 20 16:03:36 2018	1516464216	439	157	596	154
Sat Jan 20 16:03:42 2018	1516464222	458	142	600	141
Sat Jan 20 16:03:42 2018	1516464222	458	143	601	141
Sat Jan 20 16:03:56 2018	1516464236	451	152	603	150
Sat Jan 20 16:03:42 2018	1516464222	463	145	607	145
Sat Jan 20 16:03:42 2018	1516464222	468	145	613	145
Sat Jan 20 16:03:44 2018	1516464224	373	246	619	245
Sat Jan 20 16:03:36 2018	1516464216	470	153	623	152
Sat Jan 20 16:03:36 2018	1516464216	470	154	623	153
Sat Jan 20 16:03:36 2018	1516464216	471	153	623	153
Sat Jan 20 16:03:36 2018	1516464216	477	148	624	144
Sat Jan 20 16:03:36 2018	1516464216	470	155	625	153
Sat Jan 20 16:03:36 2018	1516464216	485	149	634	147
Sat Jan 20 16:03:37 2018	1516464217	429	205	634	205
Sat Jan 20 16:03:36 2018	1516464216	474	161	635	159
Sat Jan 20 16:03:36 2018	1516464216	493	142	635	141
Sat Jan 20 16:03:37 2018	1516464217	429	206	635	205
Sat Jan 20 16:03:42 2018	1516464222	507	128	635	128
Sat Jan 20 16:03:36 2018	1516464216	483	153	636	151
Sat Jan 20 16:03:36 2018	1516464216	481	156	637	154
Sat Jan 20 16:03:36 2018	1516464216	473	165	638	164
Sat Jan 20 16:03:36 2018	1516464216	511	129	640	128
Sat Jan 20 16:03:35 2018	1516464215	519	125	644	125
Sat Jan 20 16:03:36 2018	1516464216	510	136	646	135
Sat Jan 20 16:03:42 2018	1516464222	509	137	646	137
Sat Jan 20 16:03:42 2018	1516464222	520	126	647	125
Sat Jan 20 16:03:42 2018	1516464222	510	139	649	137
Sat Jan 20 16:01:51 2018	1516464111	457	193	649	188
Sat Jan 20 16:01:51 2018	1516464111	457	193	649	187
Sat Jan 20 16:01:51 2018	1516464111	457	193	650	188
Sat Jan 20 16:03:42 2018	1516464222	522	128	650	127
Sat Jan 20 16:03:36 2018	1516464216	518	132	650	129
Sat Jan 20 16:01:51 2018	1516464111	457	193	650	188
Sat Jan 20 16:01:51 2018	1516464111	457	193	650	187
Sat Jan 20 16:01:51 2018	1516464111	457	193	650	188
Sat Jan 20 16:01:51 2018	1516464111	458	193	650	187
Sat Jan 20 16:02:32 2018	1516464152	466	190	656	185
Sat Jan 20 16:03:42 2018	1516464222	516	142	657	141
Sat Jan 20 16:03:35 2018	1516464215	387	275	661	219
Sat Jan 20 16:03:10 2018	1516464190	509	156	666	155
Sat Jan 20 16:03:10 2018	1516464190	510	160	669	157
Sat Jan 20 16:03:10 2018	1516464190	509	161	670	155
Sat Jan 20 16:03:10 2018	1516464190	535	135	670	134
Sat Jan 20 16:03:35 2018	1516464215	453	218	671	215
Sat Jan 20 16:03:35 2018	1516464215	463	208	672	205
Sat Jan 20 16:03:42 2018	1516464222	539	136	676	136
Sat Jan 20 16:03:40 2018	1516464220	520	155	676	155
Sat Jan 20 16:03:10 2018	1516464190	509	168	677	168
Sat Jan 20 16:03:35 2018	1516464215	504	173	677	173
Sat Jan 20 16:03:40 2018	1516464220	524	155	679	155
Sat Jan 20 16:01:52 2018	1516464112	521	158	679	141
Sat Jan 20 16:03:35 2018	1516464215	505	178	683	178
Sat Jan 20 16:03:35 2018	1516464215	504	181	685	178
Sat Jan 20 16:01:51 2018	1516464111	491	194	685	189
Sat Jan 20 16:03:40 2018	1516464220	530	155	685	155
Sat Jan 20 16:03:35 2018	1516464215	504	182	686	178
Sat Jan 20 16:03:35 2018	1516464215	507	181	688	179
Sat Jan 20 16:02:47 2018	1516464167	539	149	688	149
Sat Jan 20 16:03:35 2018	1516464215	519	169	688	169
Sat Jan 20 16:02:47 2018	1516464167	540	149	689	148
Sat Jan 20 16:03:35 2018	1516464215	507	182	690	179
Sat Jan 20 16:02:47 2018	1516464167	540	150	690	148
Sat Jan 20 16:03:35 2018	1516464215	469	223	692	198
Sat Jan 20 16:03:10 2018	1516464190	535	158	693	156
Sat Jan 20 16:03:35 2018	1516464215	467	229	696	228
Sat Jan 20 16:03:35 2018	1516464215	467	229	696	228
Sat Jan 20 16:03:46 2018	1516464226	517	180	697	145
Sat Jan 20 16:03:46 2018	1516464226	516	181	697	180
Sat Jan 20 16:03:46 2018	1516464226	517	181	697	180
Sat Jan 20 16:03:46 2018	1516464226	537	161	697	160
Sat Jan 20 16:03:46 2018	1516464226	537	160	698	160
Sat Jan 20 16:03:35 2018	1516464215	475	222	698	221
Sat Jan 20 16:03:46 2018	1516464226	517	181	698	180
Sat Jan 20 16:03:46 2018	1516464226	517	181	698	181
Sat Jan 20 16:03:46 2018	1516464226	527	171	699	171
Sat Jan 20 16:03:46 2018	1516464226	539	160	699	159
Sat Jan 20 16:03:56 2018	1516464236	452	247	699	247
Sat Jan 20 16:03:46 2018	1516464226	558	142	699	141
Sat Jan 20 16:03:15 2018	1516464195	522	178	700	178
Sat Jan 20 16:03:35 2018	1516464215	520	182	701	179
Sat Jan 20 16:03:40 2018	1516464220	543	159	702	159
Sat Jan 20 16:03:47 2018	1516464227	495	208	702	207
Sat Jan 20 16:03:37 2018	1516464217	429	274	702	255
Sat Jan 20 16:03:40 2018	1516464220	543	160	702	159
Sat Jan 20 16:03:10 2018	1516464190	534	169	703	168
Sat Jan 20 16:02:59 2018	1516464179	556	149	706	149
Sat Jan 20 16:03:40 2018	1516464220	546	162	708	160
Sat Jan 20 16:03:40 2018	1516464220	547	161	708	160
Sat Jan 20 16:03:56 2018	1516464236	464	245	709	245
Sat Jan 20 16:03:42 2018	1516464222	465	246	710	186
Sat Jan 20 16:03:46 2018	1516464226	559	152	711	152
Sat Jan 20 16:03:46 2018	1516464226	572	139	712	139
Sat Jan 20 16:03:46 2018	1516464226	565	147	712	146
Sat Jan 20 16:03:35 2018	1516464215	480	234	713	217
Sat Jan 20 16:03:40 2018	1516464220	543	171	714	171
Sat Jan 20 16:03:40 2018	1516464220	543	171	714	170
Sat Jan 20 16:03:35 2018	1516464215	461	253	714	253
Sat Jan 20 16:03:35 2018	1516464215	461	254	714	221
Sat Jan 20 16:03:35 2018	1516464215	484	230	714	229
Sat Jan 20 16:03:35 2018	1516464215	460	254	714	253
Sat Jan 20 16:03:35 2018	1516464215	461	254	714	253
Sat Jan 20 16:03:35 2018	1516464215	485	229	714	228
Sat Jan 20 16:03:35 2018	1516464215	485	229	714	228
Sat Jan 20 16:03:35 2018	1516464215	485	230	714	228
Sat Jan 20 16:03:35 2018	1516464215	484	230	714	229
Sat Jan 20 16:03:35 2018	1516464215	485	230	715	229
Sat Jan 20 16:03:47 2018	1516464227	509	208	717	207
Sat Jan 20 16:03:47 2018	1516464227	512	205	717	203
Sat Jan 20 16:03:34 2018	1516464214	581	137	717	136
Sat Jan 20 16:03:47 2018	1516464227	525	193	717	151
Sat Jan 20 16:03:05 2018	1516464185	533	185	718	184
Sat Jan 20 16:03:47 2018	1516464227	510	208	718	207
Sat Jan 20 16:03:10 2018	1516464190	532	186	718	185
Sat Jan 20 16:03:05 2018	1516464185	534	186	719	183
Sat Jan 20 16:03:05 2018	1516464185	533	186	719	183
Sat Jan 20 16:03:35 2018	1516464215	408	312	720	309
Sat Jan 20 16:03:10 2018	1516464190	552	168	720	161
Sat Jan 20 16:03:35 2018	1516464215	414	306	720	302
Sat Jan 20 16:03:05 2018	1516464185	536	185	721	184
Sat Jan 20 16:03:05 2018	1516464185	536	185	721	183
Sat Jan 20 16:03:05 2018	1516464185	536	185	721	184
Sat Jan 20 16:03:10 2018	1516464190	554	168	722	161
Sat Jan 20 16:03:46 2018	1516464226	596	127	723	126
Sat Jan 20 16:01:35 2018	1516464095	589	141	729	140
Sat Jan 20 16:03:40 2018	1516464220	560	172	732	172
Sat Jan 20 16:03:40 2018	1516464220	525	207	733	206
Sat Jan 20 16:03:40 2018	1516464220	494	238	733	237
Sat Jan 20 16:02:58 2018	1516464178	560	172	733	146
Sat Jan 20 16:03:56 2018	1516464236	486	247	733	246
Sat Jan 20 16:03:46 2018	1516464226	596	137	733	136
Sat Jan 20 16:03:40 2018	1516464220	494	239	733	238
Sat Jan 20 16:03:40 2018	1516464220	526	207	733	206
Sat Jan 20 16:03:40 2018	1516464220	560	173	733	170
Sat Jan 20 16:03:40 2018	1516464220	563	171	733	170
Sat Jan 20 16:03:40 2018	1516464220	561	173	734	170
Sat Jan 20 16:03:40 2018	1516464220	578	157	734	156
Sat Jan 20 16:03:46 2018	1516464226	600	135	735	135
Sat Jan 20 16:03:40 2018	1516464220	578	158	735	154
Sat Jan 20 16:03:40 2018	1516464220	580	155	735	155
Sat Jan 20 16:03:07 2018	1516464187	595	143	738	141
Sat Jan 20 16:03:07 2018	1516464187	579	159	738	158
Sat Jan 20 16:02:07 2018	1516464127	599	140	740	140
Sat Jan 20 16:02:34 2018	1516464154	461	280	741	276
Sat Jan 20 16:02:34 2018	1516464154	466	275	741	270
Sat Jan 20 16:02:34 2018	1516464154	487	254	741	249
Sat Jan 20 16:02:34 2018	1516464154	461	280	741	276
Sat Jan 20 16:02:34 2018	1516464154	531	210	742	206
Sat Jan 20 16:02:54 2018	1516464174	523	219	742	213
Sat Jan 20 16:02:34 2018	1516464154	488	253	742	249
Sat Jan 20 16:02:34 2018	1516464154	532	210	742	206
Sat Jan 20 16:03:10 2018	1516464190	561	183	744	183
Sat Jan 20 16:02:26 2018	1516464146	588	158	746	158
Sat Jan 20 16:03:46 2018	1516464226	614	133	746	133
Sat Jan 20 16:03:46 2018	1516464226	615	132	747	131
Sat Jan 20 16:03:10 2018	1516464190	426	323	749	323
Sat Jan 20 16:03:10 2018	1516464190	425	324	749	323
Sat Jan 20 16:03:37 2018	1516464217	605	145	750	144
Sat Jan 20 16:03:10 2018	1516464190	533	217	750	217
Sat Jan 20 16:03:10 2018	1516464190	425	325	751	324
Sat Jan 20 16:02:47 2018	1516464167	447	306	753	169
Sat Jan 20 16:02:53 2018	1516464173	536	217	753	202
Sat Jan 20 16:02:47 2018	1516464167	447	306	753	169
Sat Jan 20 16:01:42 2018	1516464102	597	156	753	155
Sat Jan 20 16:02:47 2018	1516464167	447	306	753	169
Sat Jan 20 16:02:53 2018	1516464173	536	217	753	202
Sat Jan 20 16:02:53 2018	1516464173	537	217	753	202
Sat Jan 20 16:02:47 2018	1516464167	447	306	753	168
Sat Jan 20 16:02:07 2018	1516464127	590	163	753	161
Sat Jan 20 16:03:46 2018	1516464226	622	132	753	132
Sat Jan 20 16:03:15 2018	1516464195	611	143	754	143
Sat Jan 20 16:03:47 2018	1516464227	559	194	754	193
Sat Jan 20 16:03:47 2018	1516464227	559	196	755	195
Sat Jan 20 16:02:53 2018	1516464173	537	218	755	217
Sat Jan 20 16:02:58 2018	1516464178	560	195	755	184
Sat Jan 20 16:02:58 2018	1516464178	560	195	755	184
Sat Jan 20 16:03:47 2018	1516464227	560	196	755	195
Sat Jan 20 16:02:58 2018	1516464178	560	195	755	184
Sat Jan 20 16:03:07 2018	1516464187	519	236	755	234
Sat Jan 20 16:03:47 2018	1516464227	547	208	755	199
Sat Jan 20 16:02:58 2018	1516464178	560	195	755	184
Sat Jan 20 16:02:58 2018	1516464178	560	195	755	184
Sat Jan 20 16:02:58 2018	1516464178	560	196	756	184
Sat Jan 20 16:03:47 2018	1516464227	560	196	756	195
Sat Jan 20 16:02:58 2018	1516464178	561	195	756	184
Sat Jan 20 16:03:07 2018	1516464187	545	211	756	210
Sat Jan 20 16:03:07 2018	1516464187	588	168	756	167
Sat Jan 20 16:03:07 2018	1516464187	611	145	756	143
Sat Jan 20 16:03:13 2018	1516464193	560	196	756	181
Sat Jan 20 16:02:58 2018	1516464178	561	196	756	184
Sat Jan 20 16:03:07 2018	1516464187	529	228	757	227
Sat Jan 20 16:03:13 2018	1516464193	560	196	757	181
Sat Jan 20 16:03:13 2018	1516464193	560	196	757	181
Sat Jan 20 16:03:13 2018	1516464193	560	197	757	182
Sat Jan 20 16:03:47 2018	1516464227	549	208	757	207
Sat Jan 20 16:03:13 2018	1516464193	560	197	757	197
Sat Jan 20 16:03:13 2018	1516464193	560	197	757	182
Sat Jan 20 16:01:52 2018	1516464112	591	166	757	166
Sat Jan 20 16:01:52 2018	1516464112	587	170	758	170
Sat Jan 20 16:03:40 2018	1516464220	415	343	758	263
Sat Jan 20 16:03:40 2018	1516464220	411	347	758	243
Sat Jan 20 16:03:40 2018	1516464220	528	230	758	230
Sat Jan 20 16:03:40 2018	1516464220	492	266	758	233
Sat Jan 20 16:03:40 2018	1516464220	466	292	758	228
Sat Jan 20 16:03:10 2018	1516464190	561	197	758	197
Sat Jan 20 16:03:40 2018	1516464220	423	335	758	255
Sat Jan 20 16:03:40 2018	1516464220	483	275	758	242
Sat Jan 20 16:03:40 2018	1516464220	499	259	758	226
Sat Jan 20 16:03:40 2018	1516464220	449	309	758	228
Sat Jan 20 16:03:40 2018	1516464220	474	284	758	219
Sat Jan 20 16:03:40 2018	1516464220	431	327	759	247
Sat Jan 20 16:03:40 2018	1516464220	526	232	759	221
Sat Jan 20 16:03:40 2018	1516464220	442	317	759	236
Sat Jan 20 16:03:40 2018	1516464220	460	299	759	218
Sat Jan 20 16:03:40 2018	1516464220	527	233	759	221
Sat Jan 20 16:03:42 2018	1516464222	555	204	759	204
Sat Jan 20 16:03:40 2018	1516464220	529	231	760	219
Sat Jan 20 16:02:34 2018	1516464154	461	298	760	294
Sat Jan 20 16:03:40 2018	1516464220	527	233	760	232
Sat Jan 20 16:03:44 2018	1516464224	537	223	760	221
Sat Jan 20 16:03:40 2018	1516464220	528	232	760	220
Sat Jan 20 16:03:40 2018	1516464220	528	232	760	220
Sat Jan 20 16:03:44 2018	1516464224	537	223	760	222
Sat Jan 20 16:03:40 2018	1516464220	528	233	761	233
Sat Jan 20 16:03:44 2018	1516464224	537	223	761	221
Sat Jan 20 16:03:44 2018	1516464224	521	240	761	238
Sat Jan 20 16:02:07 2018	1516464127	436	326	762	233
Sat Jan 20 16:03:44 2018	1516464224	522	240	762	238
Sat Jan 20 16:02:26 2018	1516464146	587	177	765	177
Sat Jan 20 16:02:54 2018	1516464174	523	245	768	245
Sat Jan 20 16:02:54 2018	1516464174	523	246	769	245
Sat Jan 20 16:02:54 2018	1516464174	523	247	770	245
Sat Jan 20 16:02:59 2018	1516464179	557	213	770	211
Sat Jan 20 16:02:54 2018	1516464174	523	247	770	244
Sat Jan 20 16:02:54 2018	1516464174	524	247	770	245
Sat Jan 20 16:02:08 2018	1516464128	522	248	771	247
Sat Jan 20 16:02:08 2018	1516464128	523	248	771	247
Sat Jan 20 16:02:08 2018	1516464128	522	249	771	247
Sat Jan 20 16:02:08 2018	1516464128	523	249	771	248
Sat Jan 20 16:02:08 2018	1516464128	522	249	771	247
Sat Jan 20 16:02:08 2018	1516464128	523	248	771	247
Sat Jan 20 16:02:08 2018	1516464128	522	249	771	247
Sat Jan 20 16:02:08 2018	1516464128	523	249	771	247
Sat Jan 20 16:02:59 2018	1516464179	557	214	771	214
Sat Jan 20 16:03:07 2018	1516464187	516	255	772	253
Sat Jan 20 16:03:07 2018	1516464187	516	255	772	253
Sat Jan 20 16:03:07 2018	1516464187	516	255	772	254
Sat Jan 20 16:03:46 2018	1516464226	539	233	772	223
Sat Jan 20 16:03:46 2018	1516464226	545	226	772	216
Sat Jan 20 16:03:46 2018	1516464226	539	233	772	222
Sat Jan 20 16:03:07 2018	1516464187	537	235	773	233
Sat Jan 20 16:03:07 2018	1516464187	525	248	773	245
Sat Jan 20 16:03:46 2018	1516464226	553	220	773	209
Sat Jan 20 16:03:07 2018	1516464187	537	236	773	233
Sat Jan 20 16:03:07 2018	1516464187	574	199	773	198
Sat Jan 20 16:03:07 2018	1516464187	582	191	773	190
Sat Jan 20 16:03:07 2018	1516464187	567	206	773	205
Sat Jan 20 16:03:44 2018	1516464224	490	283	773	282
Sat Jan 20 16:03:07 2018	1516464187	599	174	774	173
Sat Jan 20 16:03:44 2018	1516464224	490	284	774	282
Sat Jan 20 16:03:07 2018	1516464187	590	184	774	183
Sat Jan 20 16:03:07 2018	1516464187	563	211	774	211
Sat Jan 20 16:01:55 2018	1516464115	609	166	775	161
Sat Jan 20 16:01:55 2018	1516464115	609	166	775	161
Sat Jan 20 16:01:55 2018	1516464115	609	166	775	161
Sat Jan 20 16:01:55 2018	1516464115	609	166	775	161
Sat Jan 20 16:01:55 2018	1516464115	610	166	776	161
Sat Jan 20 16:03:37 2018	1516464217	541	235	776	235
Sat Jan 20 16:03:37 2018	1516464217	542	235	776	234
Sat Jan 20 16:03:44 2018	1516464224	493	283	777	282
Sat Jan 20 16:03:37 2018	1516464217	542	235	777	234
Sat Jan 20 16:03:37 2018	1516464217	541	236	777	235
Sat Jan 20 16:03:37 2018	1516464217	541	236	777	234
Sat Jan 20 16:03:44 2018	1516464224	483	294	777	292
Sat Jan 20 16:03:37 2018	1516464217	604	173	777	171
Sat Jan 20 16:03:44 2018	1516464224	475	302	777	300
Sat Jan 20 16:03:37 2018	1516464217	542	236	777	234
Sat Jan 20 16:03:44 2018	1516464224	475	303	778	301
Sat Jan 20 16:03:44 2018	1516464224	506	272	778	270
Sat Jan 20 16:03:37 2018	1516464217	541	237	778	237
Sat Jan 20 16:03:37 2018	1516464217	542	236	778	235
Sat Jan 20 16:03:37 2018	1516464217	543	235	778	234
Sat Jan 20 16:01:52 2018	1516464112	591	187	778	185
Sat Jan 20 16:03:44 2018	1516464224	476	302	778	301
Sat Jan 20 16:01:52 2018	1516464112	591	187	778	185
Sat Jan 20 16:03:37 2018	1516464217	542	236	778	235
Sat Jan 20 16:03:37 2018	1516464217	543	236	779	234
Sat Jan 20 16:03:37 2018	1516464217	542	236	779	235
Sat Jan 20 16:03:44 2018	1516464224	485	293	779	292
Sat Jan 20 16:01:42 2018	1516464102	652	127	779	125
Sat Jan 20 16:01:52 2018	1516464112	592	187	779	185
Sat Jan 20 16:01:35 2018	1516464095	563	216	779	216
Sat Jan 20 16:01:35 2018	1516464095	563	216	779	216
Sat Jan 20 16:01:52 2018	1516464112	589	191	779	190
Sat Jan 20 16:03:44 2018	1516464224	476	303	780	302
Sat Jan 20 16:03:13 2018	1516464193	593	186	780	186
Sat Jan 20 16:01:52 2018	1516464112	591	190	781	190
Sat Jan 20 16:03:46 2018	1516464226	581	201	782	200
Sat Jan 20 16:03:43 2018	1516464223	523	259	782	256
Sat Jan 20 16:01:35 2018	1516464095	588	194	782	193
Sat Jan 20 16:03:46 2018	1516464226	580	202	782	201
Sat Jan 20 16:03:46 2018	1516464226	581	201	782	201
Sat Jan 20 16:03:46 2018	1516464226	582	201	782	200
Sat Jan 20 16:03:46 2018	1516464226	610	174	783	173
Sat Jan 20 16:01:35 2018	1516464095	588	195	783	194
Sat Jan 20 16:01:35 2018	1516464095	589	195	783	194
Sat Jan 20 16:03:46 2018	1516464226	610	174	784	173
Sat Jan 20 16:02:20 2018	1516464140	661	123	784	121
Sat Jan 20 16:03:46 2018	1516464226	640	144	784	144
Sat Jan 20 16:01:35 2018	1516464095	589	195	784	194
Sat Jan 20 16:02:02 2018	1516464122	575	210	785	210
Sat Jan 20 16:01:35 2018	1516464095	589	196	785	196
Sat Jan 20 16:01:35 2018	1516464095	589	196	785	193
Sat Jan 20 16:01:35 2018	1516464095	590	195	785	193
Sat Jan 20 16:03:46 2018	1516464226	631	154	785	154
Sat Jan 20 16:03:46 2018	1516464226	631	155	785	154
Sat Jan 20 16:03:46 2018	1516464226	631	154	785	154
Sat Jan 20 16:01:35 2018	1516464095	589	196	785	196
Sat Jan 20 16:01:35 2018	1516464095	590	196	785	194
Sat Jan 20 16:03:46 2018	1516464226	631	154	785	151
Sat Jan 20 16:03:46 2018	1516464226	640	146	785	145
Sat Jan 20 16:03:46 2018	1516464226	608	177	786	177
Sat Jan 20 16:01:35 2018	1516464095	589	197	786	195
Sat Jan 20 16:02:20 2018	1516464140	662	124	786	124
Sat Jan 20 16:01:35 2018	1516464095	589	197	786	196
Sat Jan 20 16:02:02 2018	1516464122	577	210	787	209
Sat Jan 20 16:02:59 2018	1516464179	557	230	787	230
Sat Jan 20 16:01:35 2018	1516464095	589	199	788	198
Sat Jan 20 16:01:38 2018	1516464098	582	206	788	204
Sat Jan 20 16:03:44 2018	1516464224	486	303	788	301
Sat Jan 20 16:03:47 2018	1516464227	638	151	789	149
Sat Jan 20 16:03:46 2018	1516464226	611	178	789	177
Sat Jan 20 16:03:44 2018	1516464224	594	195	789	186
Sat Jan 20 16:03:12 2018	1516464192	633	157	790	156
Sat Jan 20 16:03:44 2018	1516464224	486	304	790	302
Sat Jan 20 16:03:44 2018	1516464224	487	303	790	301
Sat Jan 20 16:03:44 2018	1516464224	488	302	790	301
Sat Jan 20 16:01:52 2018	1516464112	592	198	790	190
Sat Jan 20 16:02:07 2018	1516464127	588	203	791	203
Sat Jan 20 16:02:07 2018	1516464127	589	203	792	202
Sat Jan 20 16:03:12 2018	1516464192	630	162	792	162
Sat Jan 20 16:02:07 2018	1516464127	653	140	793	139
Sat Jan 20 16:02:07 2018	1516464127	653	140	793	140
Sat Jan 20 16:01:33 2018	1516464093	514	279	794	279
Sat Jan 20 16:01:46 2018	1516464106	652	142	794	142
Sat Jan 20 16:01:39 2018	1516464099	591	203	794	195
Sat Jan 20 16:01:33 2018	1516464093	515	279	794	279
Sat Jan 20 16:03:12 2018	1516464192	632	163	794	163
Sat Jan 20 16:03:15 2018	1516464195	671	123	795	122
Sat Jan 20 16:03:12 2018	1516464192	632	163	795	162
Sat Jan 20 16:02:02 2018	1516464122	586	210	796	202
Sat Jan 20 16:02:07 2018	1516464127	592	205	796	201
Sat Jan 20 16:03:56 2018	1516464236	450	347	797	246
Sat Jan 20 16:01:59 2018	1516464119	674	123	797	123
Sat Jan 20 16:02:03 2018	1516464123	660	137	798	137
Sat Jan 20 16:03:47 2018	1516464227	508	290	798	279
Sat Jan 20 16:03:47 2018	1516464227	511	287	798	276
Sat Jan 20 16:03:47 2018	1516464227	487	311	798	301
Sat Jan 20 16:03:47 2018	1516464227	521	276	798	266
Sat Jan 20 16:03:47 2018	1516464227	496	302	798	292
Sat Jan 20 16:03:47 2018	1516464227	538	261	798	258
Sat Jan 20 16:03:47 2018	1516464227	528	270	798	259
Sat Jan 20 16:03:46 2018	1516464226	614	184	798	183
Sat Jan 20 16:03:47 2018	1516464227	483	316	798	305
Sat Jan 20 16:03:56 2018	1516464236	451	348	799	246
Sat Jan 20 16:01:36 2018	1516464096	508	291	799	288
Sat Jan 20 16:03:47 2018	1516464227	559	239	799	237
Sat Jan 20 16:03:56 2018	1516464236	452	347	799	246
Sat Jan 20 16:03:05 2018	1516464185	616	183	799	183
Sat Jan 20 16:03:47 2018	1516464227	559	240	799	237
Sat Jan 20 16:04:00 2018	1516464240	645	154	800	154
Sat Jan 20 16:03:46 2018	1516464226	641	159	800	158
Sat Jan 20 16:01:52 2018	1516464112	605	195	801	168
Sat Jan 20 16:03:47 2018	1516464227	475	326	801	326
Sat Jan 20 16:03:47 2018	1516464227	475	326	801	326
Sat Jan 20 16:03:47 2018	1516464227	475	326	801	326
Sat Jan 20 16:03:47 2018	1516464227	475	326	801	326
Sat Jan 20 16:03:46 2018	1516464226	600	202	802	201
Sat Jan 20 16:02:08 2018	1516464128	522	279	802	279
Sat Jan 20 16:03:46 2018	1516464226	542	259	802	249
Sat Jan 20 16:02:07 2018	1516464127	600	202	803	202
Sat Jan 20 16:01:35 2018	1516464095	588	215	804	215
Sat Jan 20 16:01:35 2018	1516464095	588	216	804	216
Sat Jan 20 16:02:07 2018	1516464127	600	204	804	203
Sat Jan 20 16:02:43 2018	1516464163	622	182	804	139
Sat Jan 20 16:03:46 2018	1516464226	658	147	804	146
Sat Jan 20 16:03:43 2018	1516464223	590	215	805	212
Sat Jan 20 16:02:08 2018	1516464128	523	282	805	281
Sat Jan 20 16:01:35 2018	1516464095	589	217	806	216
Sat Jan 20 16:01:35 2018	1516464095	589	216	806	214
Sat Jan 20 16:03:46 2018	1516464226	531	275	806	265
Sat Jan 20 16:03:46 2018	1516464226	555	251	806	241
Sat Jan 20 16:03:46 2018	1516464226	481	326	806	316
Sat Jan 20 16:03:46 2018	1516464226	481	325	806	316
Sat Jan 20 16:03:46 2018	1516464226	539	268	807	257
Sat Jan 20 16:01:35 2018	1516464095	591	216	807	215
Sat Jan 20 16:03:46 2018	1516464226	503	304	807	294
Sat Jan 20 16:03:46 2018	1516464226	472	335	807	326
Sat Jan 20 16:03:46 2018	1516464226	472	335	807	326
Sat Jan 20 16:03:46 2018	1516464226	472	335	807	326
Sat Jan 20 16:03:47 2018	1516464227	467	340	807	330
Sat Jan 20 16:03:47 2018	1516464227	453	354	807	345
Sat Jan 20 16:03:46 2018	1516464226	513	295	807	285
Sat Jan 20 16:03:46 2018	1516464226	472	335	807	326
Sat Jan 20 16:03:46 2018	1516464226	488	320	807	310
Sat Jan 20 16:03:46 2018	1516464226	497	311	807	301
Sat Jan 20 16:03:46 2018	1516464226	658	150	807	149
Sat Jan 20 16:03:47 2018	1516464227	483	325	808	315
Sat Jan 20 16:03:47 2018	1516464227	471	337	808	326
Sat Jan 20 16:03:46 2018	1516464226	524	284	808	274
Sat Jan 20 16:03:47 2018	1516464227	612	197	809	194
Sat Jan 20 16:01:38 2018	1516464098	648	161	809	159
Sat Jan 20 16:03:56 2018	1516464236	465	345	810	245
Sat Jan 20 16:02:47 2018	1516464167	541	270	810	269
Sat Jan 20 16:03:34 2018	1516464214	628	182	810	182
Sat Jan 20 16:03:47 2018	1516464227	520	291	811	290
Sat Jan 20 16:03:34 2018	1516464214	648	162	811	162
Sat Jan 20 16:03:47 2018	1516464227	498	314	811	313
Sat Jan 20 16:03:47 2018	1516464227	497	314	811	313
Sat Jan 20 16:01:52 2018	1516464112	591	220	812	217
Sat Jan 20 16:03:56 2018	1516464236	465	347	812	246
Sat Jan 20 16:03:46 2018	1516464226	626	186	812	186
Sat Jan 20 16:03:34 2018	1516464214	649	164	812	163
Sat Jan 20 16:03:34 2018	1516464214	623	190	812	187
Sat Jan 20 16:03:46 2018	1516464226	626	186	813	186
Sat Jan 20 16:01:35 2018	1516464095	579	234	813	234
Sat Jan 20 16:03:10 2018	1516464190	424	388	813	378
Sat Jan 20 16:03:10 2018	1516464190	426	387	813	387
Sat Jan 20 16:03:12 2018	1516464192	631	184	814	183
Sat Jan 20 16:01:35 2018	1516464095	617	198	815	196
Sat Jan 20 16:01:35 2018	1516464095	639	177	816	174
Sat Jan 20 16:01:35 2018	1516464095	639	177	816	174
Sat Jan 20 16:01:35 2018	1516464095	617	199	816	197
Sat Jan 20 16:01:35 2018	1516464095	580	237	817	234
