starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 08:28:30 2018	1516436910	70	147	217	144
Sat Jan 20 08:28:30 2018	1516436910	66	154	220	150
Sat Jan 20 08:28:22 2018	1516436902	68	154	221	150
Sat Jan 20 08:28:30 2018	1516436910	77	150	227	147
Sat Jan 20 08:28:19 2018	1516436899	71	157	228	155
Sat Jan 20 08:28:21 2018	1516436901	63	168	231	165
Sat Jan 20 08:28:28 2018	1516436908	80	165	244	162
Sat Jan 20 08:28:28 2018	1516436908	96	152	248	148
Sat Jan 20 08:28:30 2018	1516436910	80	168	248	155
Sat Jan 20 08:28:30 2018	1516436910	84	164	249	151
Sat Jan 20 08:28:21 2018	1516436901	72	179	251	170
Sat Jan 20 08:28:28 2018	1516436908	93	162	255	155
Sat Jan 20 08:28:27 2018	1516436907	100	158	258	153
Sat Jan 20 08:28:28 2018	1516436908	104	156	260	155
Sat Jan 20 08:28:32 2018	1516436912	98	162	260	156
Sat Jan 20 08:28:32 2018	1516436912	101	161	262	154
Sat Jan 20 08:28:24 2018	1516436904	96	171	267	171
Sat Jan 20 08:28:31 2018	1516436911	109	159	268	157
Sat Jan 20 08:28:31 2018	1516436911	106	168	275	163
Sat Jan 20 08:28:31 2018	1516436911	107	168	276	163
Sat Jan 20 08:28:31 2018	1516436911	109	168	278	159
Sat Jan 20 08:28:27 2018	1516436907	106	172	279	167
Sat Jan 20 08:28:27 2018	1516436907	99	179	279	172
Sat Jan 20 08:28:28 2018	1516436908	99	180	279	172
Sat Jan 20 08:28:28 2018	1516436908	71	208	279	206
Sat Jan 20 08:28:27 2018	1516436907	95	188	283	185
Sat Jan 20 08:28:33 2018	1516436913	124	159	283	155
Sat Jan 20 08:28:24 2018	1516436904	82	202	284	201
Sat Jan 20 08:28:21 2018	1516436901	58	227	284	219
Sat Jan 20 08:28:21 2018	1516436901	72	213	286	211
Sat Jan 20 08:28:21 2018	1516436901	68	218	286	214
Sat Jan 20 08:28:34 2018	1516436914	106	182	288	177
Sat Jan 20 08:28:22 2018	1516436902	67	222	289	214
Sat Jan 20 08:28:34 2018	1516436914	108	181	289	177
Sat Jan 20 08:28:34 2018	1516436914	135	155	289	149
Sat Jan 20 08:28:24 2018	1516436904	95	195	290	192
Sat Jan 20 08:28:18 2018	1516436898	67	223	290	217
Sat Jan 20 08:28:26 2018	1516436906	75	215	290	212
Sat Jan 20 08:28:19 2018	1516436899	61	229	290	219
Sat Jan 20 08:28:22 2018	1516436902	74	217	290	209
Sat Jan 20 08:28:23 2018	1516436903	81	210	290	207
Sat Jan 20 08:28:24 2018	1516436904	88	203	291	185
Sat Jan 20 08:28:19 2018	1516436899	57	234	291	230
Sat Jan 20 08:28:27 2018	1516436907	108	183	291	182
Sat Jan 20 08:28:27 2018	1516436907	109	183	292	181
Sat Jan 20 08:28:25 2018	1516436905	82	210	292	207
Sat Jan 20 08:28:22 2018	1516436902	69	224	293	222
Sat Jan 20 08:28:28 2018	1516436908	121	172	293	166
Sat Jan 20 08:28:19 2018	1516436899	63	231	294	228
Sat Jan 20 08:28:23 2018	1516436903	83	211	294	208
Sat Jan 20 08:28:23 2018	1516436903	78	215	294	203
Sat Jan 20 08:28:33 2018	1516436913	112	182	294	176
Sat Jan 20 08:28:28 2018	1516436908	94	200	294	196
Sat Jan 20 08:28:28 2018	1516436908	123	171	294	166
Sat Jan 20 08:28:31 2018	1516436911	141	153	295	149
Sat Jan 20 08:28:21 2018	1516436901	86	209	295	202
Sat Jan 20 08:28:22 2018	1516436902	62	233	295	229
Sat Jan 20 08:28:23 2018	1516436903	61	234	295	232
Sat Jan 20 08:28:33 2018	1516436913	129	167	295	155
Sat Jan 20 08:28:36 2018	1516436916	127	169	296	167
Sat Jan 20 08:28:21 2018	1516436901	64	232	296	229
Sat Jan 20 08:28:18 2018	1516436898	61	235	296	230
Sat Jan 20 08:28:33 2018	1516436913	103	193	296	192
Sat Jan 20 08:28:28 2018	1516436908	106	190	297	180
Sat Jan 20 08:28:27 2018	1516436907	122	174	297	170
Sat Jan 20 08:28:33 2018	1516436913	104	193	297	192
Sat Jan 20 08:28:23 2018	1516436903	88	209	297	206
Sat Jan 20 08:28:24 2018	1516436904	73	224	297	217
Sat Jan 20 08:28:25 2018	1516436905	73	224	297	222
Sat Jan 20 08:28:21 2018	1516436901	70	227	297	222
Sat Jan 20 08:28:23 2018	1516436903	91	206	297	204
Sat Jan 20 08:28:27 2018	1516436907	142	155	297	154
Sat Jan 20 08:28:34 2018	1516436914	117	180	297	174
Sat Jan 20 08:28:21 2018	1516436901	86	212	297	206
Sat Jan 20 08:28:19 2018	1516436899	60	237	298	233
Sat Jan 20 08:28:23 2018	1516436903	88	210	298	207
Sat Jan 20 08:28:27 2018	1516436907	109	190	299	184
Sat Jan 20 08:28:21 2018	1516436901	68	231	299	228
Sat Jan 20 08:28:24 2018	1516436904	79	220	299	218
Sat Jan 20 08:28:23 2018	1516436903	73	227	299	217
Sat Jan 20 08:28:33 2018	1516436913	143	157	299	154
Sat Jan 20 08:28:26 2018	1516436906	107	193	300	191
Sat Jan 20 08:28:21 2018	1516436901	81	219	300	216
Sat Jan 20 08:28:24 2018	1516436904	94	206	300	202
Sat Jan 20 08:28:24 2018	1516436904	80	221	300	217
Sat Jan 20 08:28:22 2018	1516436902	63	238	301	230
Sat Jan 20 08:28:33 2018	1516436913	130	172	302	168
Sat Jan 20 08:28:24 2018	1516436904	93	208	302	197
Sat Jan 20 08:28:30 2018	1516436910	63	239	302	238
Sat Jan 20 08:28:22 2018	1516436902	65	237	302	234
Sat Jan 20 08:28:22 2018	1516436902	81	221	302	213
Sat Jan 20 08:28:21 2018	1516436901	75	228	303	225
Sat Jan 20 08:28:23 2018	1516436903	80	223	303	216
Sat Jan 20 08:28:26 2018	1516436906	73	230	303	215
Sat Jan 20 08:28:28 2018	1516436908	108	196	304	182
Sat Jan 20 08:28:31 2018	1516436911	135	169	304	167
Sat Jan 20 08:28:30 2018	1516436910	60	245	304	237
Sat Jan 20 08:28:26 2018	1516436906	64	241	305	235
Sat Jan 20 08:28:27 2018	1516436907	120	184	305	182
Sat Jan 20 08:28:33 2018	1516436913	116	189	305	180
Sat Jan 20 08:28:25 2018	1516436905	91	214	305	208
Sat Jan 20 08:28:33 2018	1516436913	151	155	306	154
Sat Jan 20 08:28:26 2018	1516436906	70	236	306	234
Sat Jan 20 08:28:28 2018	1516436908	71	236	307	232
Sat Jan 20 08:28:23 2018	1516436903	87	220	307	208
Sat Jan 20 08:28:25 2018	1516436905	99	208	307	207
Sat Jan 20 08:28:24 2018	1516436904	103	204	307	202
Sat Jan 20 08:28:25 2018	1516436905	87	220	307	218
Sat Jan 20 08:28:23 2018	1516436903	88	220	308	210
Sat Jan 20 08:28:24 2018	1516436904	98	210	308	203
Sat Jan 20 08:28:33 2018	1516436913	113	196	308	181
Sat Jan 20 08:28:32 2018	1516436912	119	189	309	186
Sat Jan 20 08:28:32 2018	1516436912	129	180	309	177
Sat Jan 20 08:28:33 2018	1516436913	103	206	309	190
Sat Jan 20 08:28:24 2018	1516436904	76	234	309	231
Sat Jan 20 08:28:33 2018	1516436913	113	197	309	182
Sat Jan 20 08:28:23 2018	1516436903	67	243	310	230
Sat Jan 20 08:28:30 2018	1516436910	73	237	310	227
Sat Jan 20 08:28:32 2018	1516436912	125	185	310	180
Sat Jan 20 08:28:32 2018	1516436912	125	185	310	180
Sat Jan 20 08:28:28 2018	1516436908	154	157	311	153
Sat Jan 20 08:28:24 2018	1516436904	90	221	311	218
Sat Jan 20 08:28:32 2018	1516436912	127	184	311	179
Sat Jan 20 08:28:32 2018	1516436912	126	185	311	180
Sat Jan 20 08:28:24 2018	1516436904	82	230	311	228
Sat Jan 20 08:28:32 2018	1516436912	126	186	311	181
Sat Jan 20 08:28:27 2018	1516436907	129	183	311	181
Sat Jan 20 08:28:18 2018	1516436898	62	252	313	248
Sat Jan 20 08:28:27 2018	1516436907	99	215	314	210
Sat Jan 20 08:28:32 2018	1516436912	121	193	314	190
Sat Jan 20 08:28:24 2018	1516436904	89	224	314	222
Sat Jan 20 08:28:34 2018	1516436914	107	207	314	204
Sat Jan 20 08:28:24 2018	1516436904	77	238	314	235
Sat Jan 20 08:28:23 2018	1516436903	85	229	315	226
Sat Jan 20 08:28:25 2018	1516436905	107	209	316	207
Sat Jan 20 08:28:32 2018	1516436912	134	183	317	169
Sat Jan 20 08:28:30 2018	1516436910	79	238	317	225
Sat Jan 20 08:28:24 2018	1516436904	100	217	317	209
Sat Jan 20 08:28:34 2018	1516436914	107	211	318	208
Sat Jan 20 08:28:23 2018	1516436903	89	229	318	221
Sat Jan 20 08:28:23 2018	1516436903	88	231	318	228
Sat Jan 20 08:28:22 2018	1516436902	108	211	319	203
Sat Jan 20 08:28:25 2018	1516436905	95	224	319	216
Sat Jan 20 08:28:37 2018	1516436917	113	206	319	202
Sat Jan 20 08:28:31 2018	1516436911	142	178	319	153
Sat Jan 20 08:28:27 2018	1516436907	119	200	319	199
Sat Jan 20 08:28:29 2018	1516436909	73	246	319	238
Sat Jan 20 08:28:30 2018	1516436910	69	251	320	239
Sat Jan 20 08:28:22 2018	1516436902	88	233	321	224
Sat Jan 20 08:28:25 2018	1516436905	94	227	321	224
Sat Jan 20 08:28:23 2018	1516436903	100	221	321	216
Sat Jan 20 08:28:23 2018	1516436903	90	231	321	228
Sat Jan 20 08:28:20 2018	1516436900	83	238	321	234
Sat Jan 20 08:28:29 2018	1516436909	89	232	321	230
Sat Jan 20 08:28:19 2018	1516436899	69	253	321	240
Sat Jan 20 08:28:33 2018	1516436913	106	216	322	201
Sat Jan 20 08:28:25 2018	1516436905	112	209	322	208
Sat Jan 20 08:28:30 2018	1516436910	98	224	322	221
Sat Jan 20 08:28:28 2018	1516436908	106	217	323	212
Sat Jan 20 08:28:20 2018	1516436900	89	234	323	227
Sat Jan 20 08:28:34 2018	1516436914	143	181	324	177
Sat Jan 20 08:28:18 2018	1516436898	71	254	326	246
Sat Jan 20 08:28:30 2018	1516436910	73	253	326	239
Sat Jan 20 08:28:29 2018	1516436909	72	254	326	239
Sat Jan 20 08:28:27 2018	1516436907	81	245	326	242
Sat Jan 20 08:28:32 2018	1516436912	133	194	327	191
Sat Jan 20 08:28:32 2018	1516436912	126	201	327	188
Sat Jan 20 08:28:36 2018	1516436916	103	224	327	217
Sat Jan 20 08:28:32 2018	1516436912	98	229	327	225
Sat Jan 20 08:28:36 2018	1516436916	95	232	327	229
Sat Jan 20 08:28:32 2018	1516436912	125	204	329	201
Sat Jan 20 08:28:32 2018	1516436912	101	228	329	207
Sat Jan 20 08:28:32 2018	1516436912	119	210	330	188
Sat Jan 20 08:28:32 2018	1516436912	148	182	330	159
Sat Jan 20 08:28:34 2018	1516436914	129	201	330	177
Sat Jan 20 08:28:34 2018	1516436914	136	196	331	183
Sat Jan 20 08:28:34 2018	1516436914	111	221	332	199
Sat Jan 20 08:28:32 2018	1516436912	158	174	332	171
Sat Jan 20 08:28:33 2018	1516436913	121	211	332	188
Sat Jan 20 08:28:32 2018	1516436912	122	210	333	196
Sat Jan 20 08:28:34 2018	1516436914	128	205	334	175
Sat Jan 20 08:28:31 2018	1516436911	159	175	334	160
Sat Jan 20 08:28:25 2018	1516436905	84	251	335	222
Sat Jan 20 08:28:31 2018	1516436911	125	210	335	206
Sat Jan 20 08:28:31 2018	1516436911	143	192	336	188
Sat Jan 20 08:28:29 2018	1516436909	123	212	336	210
Sat Jan 20 08:28:34 2018	1516436914	157	179	336	157
Sat Jan 20 08:28:34 2018	1516436914	156	180	337	161
Sat Jan 20 08:28:33 2018	1516436913	110	227	337	171
Sat Jan 20 08:28:41 2018	1516436921	175	162	337	152
Sat Jan 20 08:28:31 2018	1516436911	168	169	337	166
Sat Jan 20 08:28:28 2018	1516436908	125	212	338	208
Sat Jan 20 08:28:31 2018	1516436911	169	169	338	167
Sat Jan 20 08:28:30 2018	1516436910	85	253	338	240
Sat Jan 20 08:28:36 2018	1516436916	85	253	339	246
Sat Jan 20 08:28:27 2018	1516436907	165	174	339	171
Sat Jan 20 08:28:31 2018	1516436911	150	189	339	183
Sat Jan 20 08:28:36 2018	1516436916	86	254	340	247
Sat Jan 20 08:28:34 2018	1516436914	135	206	340	201
Sat Jan 20 08:28:35 2018	1516436915	126	215	341	199
Sat Jan 20 08:28:31 2018	1516436911	153	189	341	184
Sat Jan 20 08:28:36 2018	1516436916	95	246	342	238
Sat Jan 20 08:28:32 2018	1516436912	167	175	342	174
Sat Jan 20 08:28:29 2018	1516436909	107	234	342	229
Sat Jan 20 08:28:32 2018	1516436912	138	205	343	199
Sat Jan 20 08:28:36 2018	1516436916	131	212	343	211
Sat Jan 20 08:28:20 2018	1516436900	70	273	343	270
Sat Jan 20 08:28:29 2018	1516436909	120	223	343	221
Sat Jan 20 08:28:32 2018	1516436912	138	205	343	199
Sat Jan 20 08:28:36 2018	1516436916	114	230	344	227
Sat Jan 20 08:28:32 2018	1516436912	151	193	344	187
Sat Jan 20 08:28:25 2018	1516436905	81	262	344	233
Sat Jan 20 08:28:32 2018	1516436912	138	205	344	200
Sat Jan 20 08:28:28 2018	1516436908	147	198	345	189
Sat Jan 20 08:28:27 2018	1516436907	78	268	345	231
Sat Jan 20 08:28:27 2018	1516436907	109	237	346	208
Sat Jan 20 08:30:19 2018	1516437019	161	186	347	177
Sat Jan 20 08:28:25 2018	1516436905	80	269	349	248
Sat Jan 20 08:28:32 2018	1516436912	149	200	349	195
Sat Jan 20 08:28:33 2018	1516436913	148	201	350	199
Sat Jan 20 08:28:28 2018	1516436908	105	245	350	240
Sat Jan 20 08:28:33 2018	1516436913	112	238	350	235
Sat Jan 20 08:28:33 2018	1516436913	112	238	350	235
Sat Jan 20 08:28:32 2018	1516436912	132	219	351	205
Sat Jan 20 08:28:31 2018	1516436911	111	241	352	211
Sat Jan 20 08:28:32 2018	1516436912	141	210	352	196
Sat Jan 20 08:28:27 2018	1516436907	141	211	352	166
Sat Jan 20 08:28:31 2018	1516436911	132	220	353	217
Sat Jan 20 08:28:34 2018	1516436914	148	205	353	202
Sat Jan 20 08:28:28 2018	1516436908	91	263	354	260
Sat Jan 20 08:28:33 2018	1516436913	128	226	354	224
Sat Jan 20 08:28:34 2018	1516436914	124	230	354	184
Sat Jan 20 08:28:25 2018	1516436905	86	270	356	266
Sat Jan 20 08:28:32 2018	1516436912	182	175	357	172
Sat Jan 20 08:28:33 2018	1516436913	155	202	357	198
Sat Jan 20 08:28:33 2018	1516436913	156	201	357	197
Sat Jan 20 08:28:33 2018	1516436913	156	201	357	179
Sat Jan 20 08:28:33 2018	1516436913	191	166	357	161
Sat Jan 20 08:28:33 2018	1516436913	155	203	357	198
Sat Jan 20 08:28:27 2018	1516436907	138	219	357	213
Sat Jan 20 08:28:37 2018	1516436917	96	263	359	257
Sat Jan 20 08:28:34 2018	1516436914	152	208	359	203
Sat Jan 20 08:28:27 2018	1516436907	138	222	360	213
Sat Jan 20 08:28:28 2018	1516436908	102	257	360	253
Sat Jan 20 08:28:33 2018	1516436913	114	246	360	189
Sat Jan 20 08:28:32 2018	1516436912	183	177	360	175
Sat Jan 20 08:28:36 2018	1516436916	103	258	361	257
Sat Jan 20 08:28:20 2018	1516436900	83	280	363	271
Sat Jan 20 08:28:33 2018	1516436913	140	223	363	222
Sat Jan 20 08:28:28 2018	1516436908	103	260	363	256
Sat Jan 20 08:28:33 2018	1516436913	128	235	364	234
Sat Jan 20 08:28:28 2018	1516436908	94	271	365	267
Sat Jan 20 08:28:30 2018	1516436910	104	262	366	196
Sat Jan 20 08:28:36 2018	1516436916	151	216	366	209
Sat Jan 20 08:28:36 2018	1516436916	131	235	366	233
Sat Jan 20 08:28:36 2018	1516436916	131	236	367	233
Sat Jan 20 08:28:36 2018	1516436916	152	215	367	208
Sat Jan 20 08:28:30 2018	1516436910	72	295	367	293
Sat Jan 20 08:28:31 2018	1516436911	125	244	369	232
Sat Jan 20 08:28:34 2018	1516436914	152	217	369	206
Sat Jan 20 08:28:38 2018	1516436918	152	218	370	214
Sat Jan 20 08:28:27 2018	1516436907	72	299	371	292
Sat Jan 20 08:28:34 2018	1516436914	152	220	372	215
Sat Jan 20 08:28:31 2018	1516436911	144	229	373	211
Sat Jan 20 08:28:24 2018	1516436904	73	300	373	298
Sat Jan 20 08:28:31 2018	1516436911	176	197	373	193
Sat Jan 20 08:28:31 2018	1516436911	176	197	373	193
Sat Jan 20 08:28:28 2018	1516436908	103	271	374	267
Sat Jan 20 08:28:33 2018	1516436913	110	264	374	260
Sat Jan 20 08:28:32 2018	1516436912	175	200	375	195
Sat Jan 20 08:28:27 2018	1516436907	96	279	375	275
Sat Jan 20 08:28:31 2018	1516436911	127	249	375	207
Sat Jan 20 08:28:25 2018	1516436905	81	295	376	293
Sat Jan 20 08:28:32 2018	1516436912	179	197	376	192
Sat Jan 20 08:28:31 2018	1516436911	127	250	376	235
Sat Jan 20 08:28:30 2018	1516436910	91	285	377	282
Sat Jan 20 08:28:31 2018	1516436911	188	189	377	174
Sat Jan 20 08:28:34 2018	1516436914	144	233	377	232
Sat Jan 20 08:28:31 2018	1516436911	126	251	377	245
Sat Jan 20 08:28:22 2018	1516436902	66	312	378	309
Sat Jan 20 08:28:29 2018	1516436909	145	233	378	229
Sat Jan 20 08:28:30 2018	1516436910	82	296	378	230
Sat Jan 20 08:28:32 2018	1516436912	178	200	378	187
Sat Jan 20 08:28:33 2018	1516436913	124	255	379	198
Sat Jan 20 08:28:20 2018	1516436900	62	317	379	314
Sat Jan 20 08:28:32 2018	1516436912	170	209	380	196
Sat Jan 20 08:28:31 2018	1516436911	130	250	380	235
Sat Jan 20 08:28:22 2018	1516436902	67	313	380	309
Sat Jan 20 08:28:32 2018	1516436912	173	207	380	205
Sat Jan 20 08:28:31 2018	1516436911	160	221	380	216
Sat Jan 20 08:28:28 2018	1516436908	84	296	381	258
Sat Jan 20 08:29:23 2018	1516436963	125	257	382	204
Sat Jan 20 08:28:21 2018	1516436901	82	300	382	295
Sat Jan 20 08:28:21 2018	1516436901	68	314	382	311
Sat Jan 20 08:28:28 2018	1516436908	106	276	382	190
Sat Jan 20 08:28:30 2018	1516436910	75	308	382	298
Sat Jan 20 08:28:21 2018	1516436901	85	298	382	287
Sat Jan 20 08:28:31 2018	1516436911	143	240	382	156
Sat Jan 20 08:28:24 2018	1516436904	60	323	383	318
Sat Jan 20 08:28:23 2018	1516436903	79	304	383	301
Sat Jan 20 08:28:24 2018	1516436904	93	290	383	287
Sat Jan 20 08:28:34 2018	1516436914	152	232	384	222
Sat Jan 20 08:28:24 2018	1516436904	105	279	384	275
Sat Jan 20 08:28:21 2018	1516436901	96	288	384	278
Sat Jan 20 08:28:31 2018	1516436911	143	241	385	148
Sat Jan 20 08:28:34 2018	1516436914	144	241	385	232
Sat Jan 20 08:28:38 2018	1516436918	112	273	385	268
Sat Jan 20 08:28:38 2018	1516436918	111	274	385	268
Sat Jan 20 08:28:38 2018	1516436918	112	274	386	268
Sat Jan 20 08:28:31 2018	1516436911	151	235	386	230
Sat Jan 20 08:28:31 2018	1516436911	141	245	386	242
Sat Jan 20 08:28:31 2018	1516436911	142	245	386	241
Sat Jan 20 08:28:31 2018	1516436911	166	220	386	216
Sat Jan 20 08:28:22 2018	1516436902	57	330	387	329
Sat Jan 20 08:28:34 2018	1516436914	152	235	388	223
Sat Jan 20 08:28:31 2018	1516436911	142	246	388	242
Sat Jan 20 08:28:34 2018	1516436914	143	245	388	243
Sat Jan 20 08:28:32 2018	1516436912	148	240	388	237
Sat Jan 20 08:28:26 2018	1516436906	77	312	389	309
Sat Jan 20 08:28:19 2018	1516436899	63	326	389	322
Sat Jan 20 08:28:26 2018	1516436906	69	320	389	318
Sat Jan 20 08:28:34 2018	1516436914	145	244	389	232
Sat Jan 20 08:28:32 2018	1516436912	180	210	390	208
Sat Jan 20 08:28:32 2018	1516436912	180	210	390	207
Sat Jan 20 08:28:29 2018	1516436909	150	240	390	236
Sat Jan 20 08:28:24 2018	1516436904	71	319	390	313
Sat Jan 20 08:28:23 2018	1516436903	98	292	390	289
Sat Jan 20 08:28:29 2018	1516436909	144	245	390	238
Sat Jan 20 08:28:34 2018	1516436914	150	241	390	174
Sat Jan 20 08:28:24 2018	1516436904	83	308	391	304
Sat Jan 20 08:28:19 2018	1516436899	67	324	391	320
Sat Jan 20 08:28:34 2018	1516436914	143	248	391	239
Sat Jan 20 08:28:34 2018	1516436914	185	206	391	202
Sat Jan 20 08:28:36 2018	1516436916	151	240	391	238
Sat Jan 20 08:28:23 2018	1516436903	82	309	391	303
Sat Jan 20 08:28:25 2018	1516436905	95	297	392	292
Sat Jan 20 08:28:22 2018	1516436902	60	332	392	327
Sat Jan 20 08:28:30 2018	1516436910	105	287	392	284
Sat Jan 20 08:28:34 2018	1516436914	150	242	392	238
Sat Jan 20 08:28:24 2018	1516436904	90	303	393	299
Sat Jan 20 08:28:34 2018	1516436914	152	241	393	174
Sat Jan 20 08:28:18 2018	1516436898	58	336	394	331
Sat Jan 20 08:28:32 2018	1516436912	146	248	394	236
Sat Jan 20 08:28:22 2018	1516436902	67	327	394	324
Sat Jan 20 08:28:34 2018	1516436914	152	243	394	238
Sat Jan 20 08:28:21 2018	1516436901	64	330	395	328
Sat Jan 20 08:28:24 2018	1516436904	61	334	395	328
Sat Jan 20 08:28:23 2018	1516436903	93	304	397	297
Sat Jan 20 08:28:27 2018	1516436907	100	297	397	287
Sat Jan 20 08:28:31 2018	1516436911	143	254	397	189
Sat Jan 20 08:28:19 2018	1516436899	96	301	397	297
Sat Jan 20 08:28:23 2018	1516436903	84	313	397	311
Sat Jan 20 08:28:29 2018	1516436909	67	330	397	326
Sat Jan 20 08:28:22 2018	1516436902	96	302	397	298
Sat Jan 20 08:28:31 2018	1516436911	144	254	398	189
Sat Jan 20 08:28:33 2018	1516436913	77	321	398	264
Sat Jan 20 08:28:32 2018	1516436912	111	287	398	239
Sat Jan 20 08:28:33 2018	1516436913	112	286	398	247
Sat Jan 20 08:28:32 2018	1516436912	113	285	398	227
Sat Jan 20 08:28:31 2018	1516436911	90	309	398	271
Sat Jan 20 08:28:31 2018	1516436911	144	254	398	233
Sat Jan 20 08:28:23 2018	1516436903	87	312	398	309
Sat Jan 20 08:28:36 2018	1516436916	116	284	399	269
Sat Jan 20 08:28:33 2018	1516436913	169	230	399	217
Sat Jan 20 08:28:23 2018	1516436903	94	305	399	300
Sat Jan 20 08:28:33 2018	1516436913	166	234	399	221
Sat Jan 20 08:28:32 2018	1516436912	112	287	399	239
Sat Jan 20 08:28:29 2018	1516436909	57	342	399	334
Sat Jan 20 08:28:29 2018	1516436909	75	325	400	322
Sat Jan 20 08:28:23 2018	1516436903	87	313	400	308
Sat Jan 20 08:28:22 2018	1516436902	87	313	400	306
Sat Jan 20 08:28:22 2018	1516436902	90	310	400	303
Sat Jan 20 08:28:23 2018	1516436903	63	337	400	334
Sat Jan 20 08:28:29 2018	1516436909	68	333	401	331
Sat Jan 20 08:28:29 2018	1516436909	77	324	401	319
Sat Jan 20 08:28:18 2018	1516436898	62	339	401	337
Sat Jan 20 08:28:25 2018	1516436905	221	180	401	177
Sat Jan 20 08:28:19 2018	1516436899	71	331	401	324
Sat Jan 20 08:28:21 2018	1516436901	78	323	401	319
Sat Jan 20 08:28:24 2018	1516436904	90	312	402	309
Sat Jan 20 08:28:23 2018	1516436903	88	314	402	301
Sat Jan 20 08:28:30 2018	1516436910	106	296	402	293
Sat Jan 20 08:28:33 2018	1516436913	171	232	402	230
Sat Jan 20 08:28:19 2018	1516436899	70	333	403	324
Sat Jan 20 08:28:27 2018	1516436907	141	262	403	259
Sat Jan 20 08:28:33 2018	1516436913	167	237	404	234
Sat Jan 20 08:28:30 2018	1516436910	103	301	404	298
Sat Jan 20 08:28:29 2018	1516436909	83	322	405	314
Sat Jan 20 08:28:23 2018	1516436903	58	347	405	344
Sat Jan 20 08:28:24 2018	1516436904	101	305	405	301
Sat Jan 20 08:28:31 2018	1516436911	144	262	405	256
Sat Jan 20 08:28:28 2018	1516436908	98	307	405	221
Sat Jan 20 08:28:28 2018	1516436908	102	304	406	224
Sat Jan 20 08:28:37 2018	1516436917	83	323	406	247
Sat Jan 20 08:28:22 2018	1516436902	85	321	406	313
Sat Jan 20 08:28:29 2018	1516436909	63	343	406	342
Sat Jan 20 08:28:23 2018	1516436903	89	318	407	307
Sat Jan 20 08:28:24 2018	1516436904	87	320	407	313
Sat Jan 20 08:28:23 2018	1516436903	91	316	407	315
Sat Jan 20 08:28:18 2018	1516436898	71	336	407	317
Sat Jan 20 08:28:18 2018	1516436898	74	333	407	330
Sat Jan 20 08:28:32 2018	1516436912	181	227	407	210
Sat Jan 20 08:28:34 2018	1516436914	131	276	408	268
Sat Jan 20 08:28:22 2018	1516436902	86	322	408	320
Sat Jan 20 08:28:21 2018	1516436901	89	319	408	307
Sat Jan 20 08:28:19 2018	1516436899	67	342	408	333
Sat Jan 20 08:28:31 2018	1516436911	176	233	409	230
Sat Jan 20 08:28:21 2018	1516436901	72	337	409	329
Sat Jan 20 08:28:32 2018	1516436912	181	229	409	208
Sat Jan 20 08:28:18 2018	1516436898	72	338	410	335
Sat Jan 20 08:28:33 2018	1516436913	148	263	410	231
Sat Jan 20 08:28:28 2018	1516436908	162	248	410	245
Sat Jan 20 08:28:20 2018	1516436900	71	340	411	333
Sat Jan 20 08:28:23 2018	1516436903	91	319	411	318
Sat Jan 20 08:28:29 2018	1516436909	90	321	411	308
Sat Jan 20 08:28:33 2018	1516436913	129	282	411	250
Sat Jan 20 08:28:21 2018	1516436901	80	330	411	329
Sat Jan 20 08:28:33 2018	1516436913	129	282	411	268
Sat Jan 20 08:28:29 2018	1516436909	78	334	411	331
Sat Jan 20 08:28:24 2018	1516436904	110	302	412	292
Sat Jan 20 08:28:33 2018	1516436913	130	282	412	250
Sat Jan 20 08:28:33 2018	1516436913	130	282	412	268
Sat Jan 20 08:28:24 2018	1516436904	94	318	412	316
Sat Jan 20 08:28:37 2018	1516436917	178	234	412	220
Sat Jan 20 08:28:25 2018	1516436905	143	270	413	206
Sat Jan 20 08:28:20 2018	1516436900	92	321	413	320
Sat Jan 20 08:28:21 2018	1516436901	71	342	413	330
Sat Jan 20 08:28:25 2018	1516436905	106	307	413	300
Sat Jan 20 08:28:36 2018	1516436916	190	223	413	215
Sat Jan 20 08:28:29 2018	1516436909	79	335	414	332
Sat Jan 20 08:28:31 2018	1516436911	163	252	415	238
Sat Jan 20 08:28:31 2018	1516436911	185	229	415	224
Sat Jan 20 08:28:29 2018	1516436909	80	335	415	332
Sat Jan 20 08:28:32 2018	1516436912	101	314	415	309
Sat Jan 20 08:28:21 2018	1516436901	66	350	415	344
Sat Jan 20 08:28:37 2018	1516436917	96	320	416	308
Sat Jan 20 08:28:33 2018	1516436913	127	289	416	219
Sat Jan 20 08:28:25 2018	1516436905	145	271	416	269
Sat Jan 20 08:28:37 2018	1516436917	97	320	417	235
Sat Jan 20 08:28:27 2018	1516436907	151	266	417	264
Sat Jan 20 08:28:20 2018	1516436900	66	351	417	345
Sat Jan 20 08:28:24 2018	1516436904	79	338	417	329
Sat Jan 20 08:28:29 2018	1516436909	86	332	417	326
Sat Jan 20 08:28:37 2018	1516436917	98	320	417	235
Sat Jan 20 08:28:29 2018	1516436909	71	347	418	338
Sat Jan 20 08:28:20 2018	1516436900	65	353	418	345
Sat Jan 20 08:28:25 2018	1516436905	128	291	419	289
Sat Jan 20 08:28:38 2018	1516436918	157	262	419	250
Sat Jan 20 08:28:25 2018	1516436905	207	213	419	212
Sat Jan 20 08:28:37 2018	1516436917	96	323	420	319
