starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 09 15:06:31 2018	1520607991	684	731	1415	709
Fri Mar 09 15:06:47 2018	1520608007	682	733	1415	707
Fri Mar 09 15:06:31 2018	1520607991	743	672	1415	650
Fri Mar 09 15:07:15 2018	1520608035	681	734	1415	713
Fri Mar 09 15:07:49 2018	1520608069	747	668	1415	648
Fri Mar 09 15:06:31 2018	1520607991	684	731	1415	709
Fri Mar 09 15:07:55 2018	1520608075	752	663	1415	641
Fri Mar 09 15:07:15 2018	1520608035	681	734	1415	713
Fri Mar 09 15:07:02 2018	1520608022	672	743	1415	718
Fri Mar 09 15:06:31 2018	1520607991	744	672	1415	650
Fri Mar 09 15:07:06 2018	1520608026	680	735	1415	711
Fri Mar 09 15:06:31 2018	1520607991	744	671	1415	649
Fri Mar 09 15:07:13 2018	1520608033	686	729	1415	704
Fri Mar 09 15:07:15 2018	1520608035	681	735	1415	713
Fri Mar 09 15:06:31 2018	1520607991	744	671	1415	649
Fri Mar 09 15:07:49 2018	1520608069	665	751	1415	733
Fri Mar 09 15:07:02 2018	1520608022	672	743	1415	717
Fri Mar 09 15:07:02 2018	1520608022	672	743	1415	718
Fri Mar 09 15:07:23 2018	1520608043	543	873	1415	852
Fri Mar 09 15:07:15 2018	1520608035	744	672	1415	650
Fri Mar 09 15:06:31 2018	1520607991	690	726	1415	701
Fri Mar 09 15:07:55 2018	1520608075	652	763	1415	740
Fri Mar 09 15:06:31 2018	1520607991	683	732	1415	709
Fri Mar 09 15:07:55 2018	1520608075	646	769	1415	747
Fri Mar 09 15:07:02 2018	1520608022	672	743	1415	718
Fri Mar 09 15:06:28 2018	1520607988	752	663	1415	640
Fri Mar 09 15:08:00 2018	1520608080	550	866	1415	845
Fri Mar 09 15:07:55 2018	1520608075	652	763	1415	740
Fri Mar 09 15:07:49 2018	1520608069	657	759	1415	738
Fri Mar 09 15:06:14 2018	1520607974	620	795	1415	769
Fri Mar 09 15:08:00 2018	1520608080	550	865	1416	845
Fri Mar 09 15:07:02 2018	1520608022	745	671	1416	647
Fri Mar 09 15:07:55 2018	1520608075	653	763	1416	740
Fri Mar 09 15:07:02 2018	1520608022	672	743	1416	719
Fri Mar 09 15:07:49 2018	1520608069	747	669	1416	649
Fri Mar 09 15:07:02 2018	1520608022	672	744	1416	719
Fri Mar 09 15:06:47 2018	1520608007	688	727	1416	701
Fri Mar 09 15:06:44 2018	1520608004	679	736	1416	717
Fri Mar 09 15:06:44 2018	1520608004	757	658	1416	636
Fri Mar 09 15:06:48 2018	1520608008	511	904	1416	615
Fri Mar 09 15:07:55 2018	1520608075	652	764	1416	741
Fri Mar 09 15:08:26 2018	1520608106	629	787	1416	668
Fri Mar 09 15:06:45 2018	1520608005	685	731	1416	709
Fri Mar 09 15:07:23 2018	1520608043	683	733	1416	712
Fri Mar 09 15:06:44 2018	1520608004	777	639	1416	616
Fri Mar 09 15:07:49 2018	1520608069	748	668	1416	647
Fri Mar 09 15:07:02 2018	1520608022	745	671	1416	648
Fri Mar 09 15:08:00 2018	1520608080	716	700	1416	680
Fri Mar 09 15:07:02 2018	1520608022	746	670	1416	646
Fri Mar 09 15:07:23 2018	1520608043	755	661	1416	640
Fri Mar 09 15:07:02 2018	1520608022	744	672	1416	648
Fri Mar 09 15:06:44 2018	1520608004	757	659	1416	637
Fri Mar 09 15:07:06 2018	1520608026	681	735	1416	711
Fri Mar 09 15:07:23 2018	1520608043	753	663	1416	641
Fri Mar 09 15:07:49 2018	1520608069	657	759	1416	738
Fri Mar 09 15:07:23 2018	1520608043	538	878	1416	850
Fri Mar 09 15:06:44 2018	1520608004	757	659	1416	637
Fri Mar 09 15:07:02 2018	1520608022	673	743	1416	719
Fri Mar 09 15:06:48 2018	1520608008	511	905	1416	670
Fri Mar 09 15:07:14 2018	1520608034	668	748	1416	729
Fri Mar 09 15:07:55 2018	1520608075	652	764	1416	741
Fri Mar 09 15:07:49 2018	1520608069	666	751	1416	733
Fri Mar 09 15:06:44 2018	1520608004	755	661	1416	638
Fri Mar 09 15:07:02 2018	1520608022	672	744	1416	720
Fri Mar 09 15:08:30 2018	1520608110	781	635	1416	574
Fri Mar 09 15:07:08 2018	1520608028	687	729	1416	706
Fri Mar 09 15:07:08 2018	1520608028	687	729	1416	706
Fri Mar 09 15:07:08 2018	1520608028	687	729	1416	706
Fri Mar 09 15:06:44 2018	1520608004	679	737	1416	713
Fri Mar 09 15:06:31 2018	1520607991	689	727	1416	707
Fri Mar 09 15:06:45 2018	1520608005	685	731	1416	710
Fri Mar 09 15:06:47 2018	1520608007	688	728	1416	702
Fri Mar 09 15:06:12 2018	1520607972	763	653	1416	630
Fri Mar 09 15:06:44 2018	1520608004	680	737	1416	713
Fri Mar 09 15:07:08 2018	1520608028	762	654	1416	631
Fri Mar 09 15:07:23 2018	1520608043	754	662	1416	641
Fri Mar 09 15:06:36 2018	1520607996	505	912	1416	488
Fri Mar 09 15:06:48 2018	1520608008	511	905	1416	561
Fri Mar 09 15:08:00 2018	1520608080	662	754	1416	734
Fri Mar 09 15:06:30 2018	1520607990	523	893	1416	590
Fri Mar 09 15:07:23 2018	1520608043	683	733	1416	712
Fri Mar 09 15:07:14 2018	1520608034	668	748	1416	729
Fri Mar 09 15:06:45 2018	1520608005	685	732	1416	710
Fri Mar 09 15:08:00 2018	1520608080	662	754	1417	734
Fri Mar 09 15:07:23 2018	1520608043	754	662	1417	641
Fri Mar 09 15:06:31 2018	1520607991	683	733	1417	711
Fri Mar 09 15:07:55 2018	1520608075	649	768	1417	744
Fri Mar 09 15:06:44 2018	1520608004	682	734	1417	715
Fri Mar 09 15:08:00 2018	1520608080	663	753	1417	733
Fri Mar 09 15:06:45 2018	1520608005	685	731	1417	710
Fri Mar 09 15:06:31 2018	1520607991	690	727	1417	707
Fri Mar 09 15:07:49 2018	1520608069	665	751	1417	731
Fri Mar 09 15:06:44 2018	1520608004	756	661	1417	639
Fri Mar 09 15:08:00 2018	1520608080	551	866	1417	846
Fri Mar 09 15:07:38 2018	1520608058	728	689	1417	664
