starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 07:46:13 2018	1516434373	494	1287	1780	1273
Sat Jan 20 07:48:36 2018	1516434516	677	1104	1780	748
Sat Jan 20 07:48:37 2018	1516434517	657	1123	1781	878
Sat Jan 20 07:47:09 2018	1516434429	488	1292	1781	1070
Sat Jan 20 07:47:12 2018	1516434432	420	1361	1781	1153
Sat Jan 20 07:47:33 2018	1516434453	512	1269	1781	1166
Sat Jan 20 07:48:36 2018	1516434516	677	1103	1781	744
Sat Jan 20 07:47:09 2018	1516434429	488	1292	1781	1070
Sat Jan 20 07:46:13 2018	1516434373	498	1282	1781	1271
Sat Jan 20 07:47:12 2018	1516434432	392	1389	1781	1180
Sat Jan 20 07:46:13 2018	1516434373	453	1328	1781	1314
Sat Jan 20 07:47:09 2018	1516434429	488	1293	1781	1119
Sat Jan 20 07:47:12 2018	1516434432	438	1343	1781	1135
Sat Jan 20 07:47:12 2018	1516434432	405	1376	1781	1167
Sat Jan 20 07:46:13 2018	1516434373	497	1285	1781	1271
Sat Jan 20 07:46:13 2018	1516434373	497	1284	1782	1270
Sat Jan 20 07:48:39 2018	1516434519	639	1142	1782	848
Sat Jan 20 07:48:39 2018	1516434519	640	1141	1782	837
Sat Jan 20 07:48:35 2018	1516434515	588	1194	1782	1096
Sat Jan 20 07:46:13 2018	1516434373	513	1269	1782	1255
Sat Jan 20 07:46:13 2018	1516434373	501	1281	1782	1267
Sat Jan 20 07:46:09 2018	1516434369	688	1094	1782	1020
Sat Jan 20 07:46:13 2018	1516434373	430	1352	1783	1338
Sat Jan 20 07:46:13 2018	1516434373	402	1381	1783	1367
Sat Jan 20 07:46:13 2018	1516434373	439	1343	1783	1329
Sat Jan 20 07:46:13 2018	1516434373	421	1362	1783	1347
Sat Jan 20 07:46:09 2018	1516434369	688	1095	1783	1019
Sat Jan 20 07:47:10 2018	1516434430	517	1267	1783	1198
Sat Jan 20 07:49:49 2018	1516434589	597	1187	1784	1066
Sat Jan 20 07:48:35 2018	1516434515	600	1183	1784	1085
Sat Jan 20 07:49:04 2018	1516434544	438	1346	1784	1253
Sat Jan 20 07:49:04 2018	1516434544	473	1311	1784	1227
Sat Jan 20 07:47:30 2018	1516434450	670	1114	1784	1106
Sat Jan 20 07:49:24 2018	1516434564	366	1418	1785	1300
Sat Jan 20 07:49:05 2018	1516434545	513	1272	1785	1047
Sat Jan 20 07:49:05 2018	1516434545	473	1313	1785	1083
Sat Jan 20 07:49:12 2018	1516434552	464	1322	1785	1088
Sat Jan 20 07:49:04 2018	1516434544	485	1301	1786	1215
Sat Jan 20 07:49:05 2018	1516434545	448	1338	1786	1106
Sat Jan 20 07:48:50 2018	1516434530	1046	740	1786	713
Sat Jan 20 07:49:05 2018	1516434545	457	1329	1786	1099
Sat Jan 20 07:47:19 2018	1516434439	538	1249	1787	1218
Sat Jan 20 07:46:09 2018	1516434369	687	1100	1787	1028
Sat Jan 20 07:47:28 2018	1516434448	634	1153	1787	1126
Sat Jan 20 07:47:22 2018	1516434442	574	1213	1788	1176
Sat Jan 20 07:48:54 2018	1516434534	441	1347	1789	1292
Sat Jan 20 07:49:04 2018	1516434544	427	1363	1789	1278
